instance\8_4_10.txt,0.006998538970947266,CG,0.003998517990112305,0.0009996891021728516,0.0020003318786621094,15,2,3
instance\8_4_13.txt,0.42501068115234375,CG,0.41600942611694336,0.0030002593994140625,0.006000995635986328,16,3,5
instance\8_4_2.txt,0.004004478454589844,CG,0.00099945068359375,0.0,0.0030050277709960938,14,2,3
instance\8_4_21.txt,0.033998727798461914,CG,0.02300882339477539,0.0010001659393310547,0.009989738464355469,20,3,5
instance\8_4_22.txt,0.0030012130737304688,CG,0.0,0,0.0030012130737304688,10,1,1
instance\8_4_23.txt,0.246002197265625,CG,0.22900676727294922,0.004000186920166016,0.012995243072509766,22,4,7
instance\8_4_24.txt,0.03800177574157715,CG,0.02499079704284668,0.004003763198852539,0.00900721549987793,20,5,9
instance\8_4_25.txt,0.0189974308013916,CG,0.0039980411529541016,0.003087759017944336,0.011911630630493164,17,6,11
instance\8_4_26.txt,0.046003103256225586,CG,0.03699946403503418,0.0,0.009003639221191406,18,3,5
instance\8_4_27.txt,0.001997709274291992,CG,0.0009982585906982422,0,0.00099945068359375,14,1,1
instance\8_4_29.txt,0.005002737045288086,CG,0.0,0.0,0.005002737045288086,18,2,3
instance\8_4_5.txt,0.012993574142456055,CG,0.001996755599975586,0.0,0.010996818542480469,20,3,5
instance\8_4_7.txt,0.01700282096862793,CG,0.006003618240356445,0.0009996891021728516,0.009999513626098633,19,3,5
instance\8_4_8.txt,0.4455134868621826,CG,0.3907761573791504,0.010002374649047852,0.044734954833984375,26,13,25
