instance\16_4_0.txt,0.18900537490844727,WDG,0.1690053939819336,0.0,0.019999980926513672,40,2,3
instance\16_4_10.txt,0.18000316619873047,WDG,0.17200422286987305,0,0.007998943328857422,34,1,1
instance\16_4_11.txt,0.06000185012817383,WDG,0.05500221252441406,0,0.004999637603759766,24,1,1
instance\16_4_13.txt,0.47591662406921387,WDG,0.3714766502380371,0.005003213882446289,0.09943675994873047,70,5,9
instance\16_4_14.txt,0.01700115203857422,WDG,0.008002996444702148,0,0.00899815559387207,60,1,1
instance\16_4_15.txt,0.13600468635559082,WDG,0.08600091934204102,0.0009946823120117188,0.049009084701538086,42,3,5
instance\16_4_2.txt,0.09900259971618652,WDG,0.05199909210205078,0.0019998550415039062,0.045003652572631836,50,3,5
instance\16_4_20.txt,0.0060002803802490234,WDG,0.0009989738464355469,0,0.0050013065338134766,50,1,1
instance\16_4_24.txt,0.12900543212890625,WDG,0.026999473571777344,0.00299835205078125,0.09900760650634766,53,5,9
instance\16_4_25.txt,1.084679126739502,WDG,1.0006752014160156,0.0030002593994140625,0.08100366592407227,66,3,5
instance\16_4_26.txt,1.519991397857666,WDG,1.4789924621582031,0.0039997100830078125,0.03699922561645508,42,3,5
instance\16_4_27.txt,0.0040090084075927734,WDG,0.0,0,0.0040090084075927734,25,1,1
instance\16_4_29.txt,0.04800295829772949,WDG,0.039000511169433594,0,0.009002447128295898,50,1,1
instance\16_4_3.txt,0.003007173538208008,WDG,0.0010006427764892578,0,0.00200653076171875,20,1,1
instance\16_4_5.txt,1.1823530197143555,WDG,0.7636368274688721,0.00900125503540039,0.409714937210083,47,14,27
instance\16_4_6.txt,0.03000330924987793,WDG,0.022000551223754883,0,0.008002758026123047,54,1,1
instance\16_4_7.txt,0.03300333023071289,WDG,0.027000904083251953,0,0.0060024261474609375,28,1,1
instance\16_4_8.txt,0.055002689361572266,WDG,0.04700040817260742,0,0.008002281188964844,36,1,1
instance\16_4_9.txt,0.01300191879272461,WDG,0.003002166748046875,0,0.009999752044677734,38,1,1
