instance\16_4_0.txt,0.1730039119720459,CG,0.1640026569366455,0.0,0.00900125503540039,40,2,3
instance\16_4_10.txt,0.175004243850708,CG,0.17200231552124023,0,0.0030019283294677734,34,1,1
instance\16_4_11.txt,0.0670018196105957,CG,0.06300091743469238,0,0.00400090217590332,24,1,1
instance\16_4_13.txt,0.4560070037841797,CG,0.40401434898376465,0.007997989654541016,0.04399466514587402,70,5,9
instance\16_4_14.txt,0.0070002079010009766,CG,0.0030031204223632812,0,0.003997087478637695,60,1,1
instance\16_4_15.txt,0.09800410270690918,CG,0.08199405670166016,0.001998424530029297,0.014011621475219727,42,3,5
instance\16_4_2.txt,0.07199907302856445,CG,0.05799674987792969,0.0020003318786621094,0.012001991271972656,50,3,5
instance\16_4_20.txt,0.00500035285949707,CG,0.001001119613647461,0,0.003999233245849609,50,1,1
instance\16_4_24.txt,2.295820951461792,CG,2.210986614227295,0.02663445472717285,0.05819988250732422,53,10,19
instance\16_4_26.txt,1.4874827861785889,CG,1.4692490100860596,0.0009987354278564453,0.01723504066467285,42,3,5
instance\16_4_27.txt,0.008002281188964844,CG,0.0,0,0.008002281188964844,25,1,1
instance\16_4_29.txt,0.031001567840576172,CG,0.026998281478881836,0,0.004003286361694336,50,1,1
instance\16_4_3.txt,0.0020008087158203125,CG,0.0,0,0.0020008087158203125,20,1,1
instance\16_4_5.txt,1.2531235218048096,CG,0.8123798370361328,0.08363795280456543,0.35710573196411133,47,73,145
instance\16_4_6.txt,0.02200150489807129,CG,0.016999483108520508,0,0.005002021789550781,54,1,1
instance\16_4_7.txt,0.032004356384277344,CG,0.02899909019470215,0,0.0030052661895751953,28,1,1
instance\16_4_8.txt,0.06400108337402344,CG,0.06000256538391113,0,0.003998517990112305,36,1,1
instance\16_4_9.txt,0.00500035285949707,CG,0.0020003318786621094,0,0.003000020980834961,38,1,1
