instance\16_2_1.txt,0.003988981246948242,DG,0.0009992122650146484,0,0.0029897689819335938,42,1,1
instance\16_2_10.txt,0.004001617431640625,DG,0.0010027885437011719,0,0.002998828887939453,12,1,1
instance\16_2_11.txt,0.2680244445800781,DG,0.2639963626861572,0,0.0040280818939208984,30,1,1
instance\16_2_12.txt,0.0019986629486083984,DG,0.0,0,0.0019986629486083984,22,1,1
instance\16_2_13.txt,0.007998943328857422,DG,0.0060062408447265625,0,0.0019927024841308594,20,1,1
instance\16_2_14.txt,0.007006645202636719,DG,0.0,0,0.007006645202636719,6,1,1
instance\16_2_15.txt,0.3160057067871094,DG,0.274005651473999,0.008001089096069336,0.033998966217041016,51,5,9
instance\16_2_16.txt,0.051004886627197266,DG,0.04600358009338379,0,0.0050013065338134766,22,1,1
instance\16_2_17.txt,0.018004655838012695,DG,0.0010008811950683594,0,0.017003774642944336,8,1,1
instance\16_2_18.txt,0.018997907638549805,DG,0.01399850845336914,0,0.004999399185180664,28,1,1
instance\16_2_2.txt,0.011999368667602539,DG,0.005995988845825195,0,0.006003379821777344,48,1,1
instance\16_2_20.txt,0.045000314712524414,DG,0.03799891471862793,0.0,0.007001399993896484,30,2,3
instance\16_2_21.txt,0.0020017623901367188,DG,0.0,0,0.0020017623901367188,30,1,1
instance\16_2_24.txt,0.0030002593994140625,DG,0.0,0,0.0030002593994140625,24,1,1
instance\16_2_25.txt,0.002999544143676758,DG,0.0010006427764892578,0,0.0019989013671875,18,1,1
instance\16_2_26.txt,0.06200432777404785,DG,0.05900120735168457,0,0.0030031204223632812,28,1,1
instance\16_2_27.txt,0.00299835205078125,DG,0.0010004043579101562,0,0.0019979476928710938,24,1,1
instance\16_2_28.txt,0.0020012855529785156,DG,0.0,0,0.0020012855529785156,20,1,1
instance\16_2_29.txt,0.002002716064453125,DG,0.0,0,0.002002716064453125,18,1,1
instance\16_2_3.txt,0.00400233268737793,DG,0.0009992122650146484,0,0.0030031204223632812,36,1,1
instance\16_2_4.txt,0.003998279571533203,DG,0.0009975433349609375,0,0.0030007362365722656,20,1,1
instance\16_2_6.txt,0.00700068473815918,DG,0.0029993057250976562,0,0.0040013790130615234,22,1,1
instance\16_2_7.txt,0.001999378204345703,DG,0.0,0,0.001999378204345703,12,1,1
instance\16_2_9.txt,0.002000570297241211,DG,0.0,0,0.002000570297241211,4,1,1
