instance\8_2_0.txt,0.029999256134033203,DG,0.009996652603149414,0.0,0.02000260353088379,12,5,9
instance\8_2_1.txt,0.002001047134399414,DG,0.0,0,0.002001047134399414,6,1,1
instance\8_2_10.txt,0.005999326705932617,DG,0.0,0.0,0.005999326705932617,17,2,3
instance\8_2_11.txt,0.0020017623901367188,DG,0.0010023117065429688,0,0.00099945068359375,4,1,1
instance\8_2_12.txt,0.0019991397857666016,DG,0.0,0,0.0019991397857666016,4,1,1
instance\8_2_13.txt,0.003999471664428711,DG,0.0009984970092773438,0.0,0.003000974655151367,9,2,3
instance\8_2_14.txt,0.0019991397857666016,DG,0.0,0,0.0019991397857666016,6,1,1
instance\8_2_15.txt,0.022006988525390625,DG,0.008000373840332031,0.001998424530029297,0.012008190155029297,16,5,9
instance\8_2_16.txt,0.0630025863647461,DG,0.026002168655395508,0.003998517990112305,0.03300189971923828,13,8,15
instance\8_2_18.txt,0.002000570297241211,DG,0.0,0,0.002000570297241211,10,1,1
instance\8_2_19.txt,0.002001523971557617,DG,0.0,0,0.002001523971557617,4,1,1
instance\8_2_2.txt,0.0019996166229248047,DG,0.0,0,0.0019996166229248047,12,1,1
instance\8_2_20.txt,0.0019989013671875,DG,0.0,0.0,0.0019989013671875,8,2,3
instance\8_2_22.txt,0.0019986629486083984,DG,0.0,0,0.0019986629486083984,10,1,1
instance\8_2_23.txt,0.0019991397857666016,DG,0.0,0,0.0019991397857666016,10,1,1
instance\8_2_24.txt,0.298004150390625,DG,0.2620060443878174,0.004999876022338867,0.03099822998046875,13,9,17
instance\8_2_25.txt,0.004996776580810547,DG,0.0,0,0.004996776580810547,6,1,1
instance\8_2_29.txt,0.0020003318786621094,DG,0.0,0,0.0020003318786621094,14,1,1
instance\8_2_3.txt,0.004001617431640625,DG,0.002001523971557617,0,0.002000093460083008,12,1,1
instance\8_2_4.txt,0.002000093460083008,DG,0.0,0,0.002000093460083008,8,1,1
instance\8_2_5.txt,0.009999990463256836,DG,0.003000974655151367,0.0009987354278564453,0.0060002803802490234,12,2,3
instance\8_2_6.txt,0.0019991397857666016,DG,0.0,0,0.0019991397857666016,8,1,1
instance\8_2_7.txt,0.001996755599975586,DG,0.0,0,0.001996755599975586,8,1,1
instance\8_2_8.txt,0.0019981861114501953,DG,0.0,0,0.0019981861114501953,6,1,1
instance\8_2_9.txt,0.006999969482421875,DG,0.00099945068359375,0,0.006000518798828125,6,1,1
