instance\16_4_0.txt,0.19600534439086914,DG,0.1750049591064453,0.0,0.021000385284423828,40,2,3
instance\16_4_10.txt,0.18700098991394043,DG,0.18000149726867676,0,0.006999492645263672,34,1,1
instance\16_4_11.txt,0.060005903244018555,DG,0.05600261688232422,0,0.004003286361694336,24,1,1
instance\16_4_13.txt,0.4840874671936035,DG,0.3993067741394043,0.003158092498779297,0.08162260055541992,70,5,9
instance\16_4_14.txt,0.018003463745117188,DG,0.008997678756713867,0,0.00900578498840332,60,1,1
instance\16_4_15.txt,0.1130075454711914,DG,0.08499693870544434,0.001001119613647461,0.02700948715209961,42,3,5
instance\16_4_2.txt,0.10500311851501465,DG,0.04900002479553223,0.00299835205078125,0.05300474166870117,50,3,5
instance\16_4_20.txt,0.006003141403198242,DG,0.0010006427764892578,0,0.005002498626708984,50,1,1
instance\16_4_24.txt,0.48801207542419434,DG,0.3650040626525879,0.009996414184570312,0.11301159858703613,53,9,17
instance\16_4_26.txt,1.580270767211914,DG,1.531238079071045,0.0,0.04903268814086914,42,3,5
instance\16_4_27.txt,0.01000213623046875,DG,0.0,0,0.01000213623046875,25,1,1
instance\16_4_29.txt,0.03400158882141113,DG,0.025000572204589844,0,0.009001016616821289,50,1,1
instance\16_4_3.txt,0.0030014514923095703,DG,0.0,0,0.0030014514923095703,20,1,1
instance\16_4_5.txt,0.9813868999481201,DG,0.7887630462646484,0.01195979118347168,0.1806640625,47,14,27
instance\16_4_6.txt,0.03099679946899414,DG,0.019000768661499023,0,0.011996030807495117,54,1,1
instance\16_4_7.txt,0.045003414154052734,DG,0.0390017032623291,0,0.006001710891723633,28,1,1
instance\16_4_8.txt,0.06599831581115723,DG,0.057999372482299805,0,0.007998943328857422,36,1,1
instance\16_4_9.txt,0.008006095886230469,DG,0.002999544143676758,0,0.005006551742553711,38,1,1
